$MOVEMENTEVALUATION:SIMRUN	TIMEINT	MOVEMENT	MOVEMENT\FROMLINK	MOVEMENT\TOLINK	VEHS(ALL)	VEHS(10)	VEHS(20)	VEHS(30)	VEHS(40)	VEHDELAY(ALL)	VEHDELAY(10)	VEHDELAY(20)	VEHDELAY(30)	VEHDELAY(40)	STOPDELAY(ALL)	STOPDELAY(10)	STOPDELAY(20)	STOPDELAY(30)	STOPDELAY(40)	LOS(ALL)	LOSVAL(ALL)	QLEN	QLENMAX
1	10800-14400	44-682@3.6-420: Ferris Rd@19.2	682	420	463	388	0	56	19	3.29	3.19		4.30	2.42	0.08	0.09		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	44-10393@15.0-19@37.7	10393	19	109	105	0	4	0	4.68	4.66		5.26		0.02	0.02		0.00		LOS_A	1	0.00	0.00
1	10800-14400	44-10393@15.0-420: Ferris Rd@19.2	10393	420	658	620	2	31	5	1.44	1.36	3.20	2.95	1.12	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	44			3075	2799	4	222	48	5.81	5.77	6.41	6.47	5.57	0.57	0.59	0.00	0.31	0.57	LOS_A	1	1.35	187.44
1	10800-14400	45-499: Zone connector@162.8-95: Melton Hwy@35.1	499	95	13	13	0	0	0	0.12	0.12				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	45-499: Zone connector@162.8-307: Melton Hwy@9.5	499	307	9	9	0	0	0	0.05	0.05				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	45-677: Melton Hwy@21.4-307: Melton Hwy@9.5	677	307	831	784	1	43	3	0.26	0.27	0.01	0.27	0.04	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	45-677: Melton Hwy@21.4-500: Zone connector@16.0	677	500	10	10	0	0	0	4.26	4.26				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	45-680: Melton Hwy@11.3-95: Melton Hwy@35.1	680	95	766	722	1	38	5	1.62	1.59	0.38	2.08	2.12	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	45-680: Melton Hwy@11.3-363: Gateway Dr@7.0	680	363	131	126	0	4	1	6.72	6.65		7.91	11.14	0.08	0.09		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	45-680: Melton Hwy@11.3-500: Zone connector@16.0	680	500	66	62	0	1	3	3.68	3.57		5.08	5.43	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	45-681: Gateway Dr@258.9-95: Melton Hwy@35.1	681	95	0	0	0	0	0											LOS_A		0.00	0.00
1	10800-14400	45			1826	1726	2	86	12	1.44	1.42	0.20	1.48	3.18	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	46-12: Hopkins Rd@68.7-44: Hopkins Rd@23.1	12	44	1297	1189	5	91	12	11.94	11.74	14.70	14.44	11.42	0.77	0.72	0.00	1.43	0.78	LOS_B	2	23.82	140.32
1	10800-14400	46-12: Hopkins Rd@68.7-104@37.0	12	104	260	240	2	15	3	14.39	14.32	16.92	14.04	19.97	1.59	1.59	4.51	0.66	4.01	LOS_B	2	23.82	140.32
1	10800-14400	46-12: Hopkins Rd@68.7-428@34.4	12	428	38	38	0	0	0	14.01	14.01				2.28	2.28				LOS_B	2	23.82	140.32
1	10800-14400	46-12: Hopkins Rd@68.7-1243: Hopkins Rd@4.1	12	1243	0	0	0	0	0											LOS_A		23.82	140.32
1	10800-14400	46-255: Hopkins Rd@16.9-44: Hopkins Rd@23.1	255	44	0	0	0	0	0											LOS_A		6.68	248.54
1	10800-14400	46-255: Hopkins Rd@16.9-104@37.0	255	104	260	254	0	4	0	6.23	6.31		3.38		0.61	0.63		0.00		LOS_A	1	6.68	248.54
1	10800-14400	46-255: Hopkins Rd@16.9-428@34.4	255	428	36	36	0	0	0	6.78	6.78				1.90	1.90				LOS_A	1	6.68	248.54
1	10800-14400	46-255: Hopkins Rd@16.9-1243: Hopkins Rd@4.1	255	1243	850	797	3	42	8	8.34	8.20	12.21	10.70	8.45	1.95	1.95	3.21	2.22	0.00	LOS_A	1	6.68	248.54
1	10800-14400	46-257@10.6-44: Hopkins Rd@23.1	257	44	255	184	4	59	8	25.61	20.86	2.03	45.10	3.09	21.82	17.70	0.00	39.11	0.00	LOS_D	4	0.54	12.17
1	10800-14400	46-257@10.6-104@37.0	257	104	0	0	0	0	0											LOS_A		0.54	12.17
1	10800-14400	46-257@10.6-428@34.4	257	428	0	0	0	0	0											LOS_A		0.54	12.17
1	10800-14400	46-257@10.6-1243: Hopkins Rd@4.1	257	1243	258	203	2	49	4	1.53	1.39	1.56	1.99	2.61	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.54	12.17
1	10800-14400	46-429@91.6-44: Hopkins Rd@23.1	429	44	118	118	0	0	0	3.12	3.12				0.29	0.29				LOS_A	1	0.12	16.09
1	10800-14400	46-429@91.6-104@37.0	429	104	0	0	0	0	0											LOS_A		0.12	16.09
1	10800-14400	46-429@91.6-428@34.4	429	428	0	0	0	0	0											LOS_A		0.12	16.09
1	10800-14400	46-429@91.6-1243: Hopkins Rd@4.1	429	1243	61	61	0	0	0	8.50	8.50				4.47	4.47				LOS_A	1	0.12	16.09
1	10800-14400	46			3433	3120	16	260	35	10.64	10.04	9.70	18.26	8.56	2.70	2.14	1.17	9.77	0.61	LOS_B	2	7.79	248.54
1	10800-14400	47-4: Caroline Springs Blvd@6.8-212: Caroline Springs Blvd@4.7	4	212	1743	1685	3	41	8	11.28	11.31	6.10	9.38	9.63	0.45	0.46	0.00	0.12	0.00	LOS_B	2	42.53	288.77
1	10800-14400	47-4: Caroline Springs Blvd@6.8-446@6.0	4	446	0	0	0	0	0											LOS_A		42.53	288.77
1	10800-14400	47-447@32.5-212: Caroline Springs Blvd@4.7	447	212	5	5	0	0	0	2.46	2.46				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	47-887: Caroline Springs Blvd@16.4-448@12.1	887	448	959	864	2	77	10	0.60	0.56	0.32	0.90	0.99	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	47			2707	2554	5	118	18	7.48	7.66	3.78	3.85	4.83	0.29	0.30	0.00	0.04	0.00	LOS_A	1	14.18	288.77
1	10800-14400	49-351: Delma Rd@85.2-352: Eucumbene Dr@37.8	351	352	0	0	0	0	0											LOS_A		0.00	0.00
1	10800-14400	49-351: Delma Rd@85.2-506: Zone connector@80.7	351	506	22	22	0	0	0	2.59	2.59				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	49-353: Eucumbene Dr@275.9-350: Delma Rd@23.2	353	350	0	0	0	0	0											LOS_A		0.00	0.00
1	10800-14400	49-353: Eucumbene Dr@275.9-506: Zone connector@80.7	353	506	121	121	0	0	0	1.19	1.19				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	49-505: Zone connector@77.8-350: Delma Rd@23.2	505	350	44	42	0	2	0	0.13	0.09		0.95		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	10800-14400	49-505: Zone connector@77.8-352: Eucumbene Dr@37.8	505	352	0	0	0	0	0											LOS_A		0.00	0.00
1	10800-14400	49			187	185	0	2	0	1.10	1.11		0.95		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	10800-14400	50-115: Western Hwy@22.9-209: Ballarat Rd  Western Hwy@28.7	115	209	1091	1052	0	34	5	0.84	0.83		0.95	1.51	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	50-115: Western Hwy@22.9-283: Christies Rd@7.9	115	283	207	200	0	6	1	2.06	2.03		2.77	3.76	0.04	0.04		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	50-461: Ballarat Rd  Western Hwy@7.1-114: Western Hwy@17.3	461	114	611	572	1	33	5	3.02	2.88	0.57	1.89	27.23	1.09	0.95	0.00	0.00	23.56	LOS_A	1	5.62	65.42
1	10800-14400	50-461: Ballarat Rd  Western Hwy@7.1-209: Ballarat Rd  Western Hwy@28.7	461	209	25	24	0	1	0	3.44	3.14		10.81		0.00	0.00		0.00		LOS_A	1	0.39	37.20
1	10800-14400	50-461: Ballarat Rd  Western Hwy@7.1-215: Caroline Springs Blvd@5.8	461	215	140	128	0	11	1	3.24	3.05		5.40	3.04	0.00	0.00		0.00	0.00	LOS_A	1	5.62	65.42
1	10800-14400	50-648: Christies Rd@37.8-114: Western Hwy@17.3	648	114	64	54	0	9	1	1.05	1.09		0.93	0.00	0.00	0.00		0.00	0.00	LOS_A	1	0.07	8.03
1	10800-14400	50-648: Christies Rd@37.8-209: Ballarat Rd  Western Hwy@28.7	648	209	158	134	0	22	2	10.07	9.58		12.68	14.41	0.00	0.00		0.00	0.00	LOS_B	2	0.00	0.00
1	10800-14400	50-648: Christies Rd@37.8-215: Caroline Springs Blvd@5.8	648	215	531	466	2	51	6	1.12	1.07	0.79	1.48	2.60	0.05	0.06	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	50-649@8.2-283: Christies Rd@7.9	649	283	210	164	0	41	5	4.92	5.12		4.26	3.73	0.25	0.32		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	50-651@22.8-215: Caroline Springs Blvd@5.8	651	215	288	270	0	15	3	2.62	2.53		4.12	4.11	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	50-652: Caroline Springs Blvd@21.4-114: Western Hwy@17.3	652	114	145	142	0	1	2	5.03	5.01		6.87	5.76	0.00	0.00		0.00	0.00	LOS_A	1	0.26	33.63
1	10800-14400	50-652: Caroline Springs Blvd@21.4-209: Ballarat Rd  Western Hwy@28.7	652	209	324	320	0	4	0	11.12	11.05		16.87		0.05	0.01		3.69		LOS_B	2	0.00	5.11
1	10800-14400	50-652: Caroline Springs Blvd@21.4-283: Christies Rd@7.9	652	283	1279	1228	3	36	6	11.04	11.03	7.68	12.51	11.60	0.15	0.16	0.00	0.08	0.00	LOS_B	2	0.26	33.63
1	10800-14400	50			5073	4754	6	264	37	5.17	5.16	4.20	4.94	8.30	0.19	0.17	0.00	0.07	3.18	LOS_A	1	0.70	65.42
1	10800-14400	51-7: Ballarat Rd  Western Hwy@16.6-10: Ballarat Rd  Western Hwy@18.5	7	10	6	6	0	0	0	0.43	0.43				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	51-7: Ballarat Rd  Western Hwy@16.6-385: Chisholm Dr@11.7	7	385	1	1	0	0	0	4.41	4.41				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	51-7: Ballarat Rd  Western Hwy@16.6-670: Ballarat Rd  Western Hwy@1.4	7	670	8	8	0	0	0	6.36	6.36				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	51-7: Ballarat Rd  Western Hwy@16.6-671: Panamax Rd@7.5	7	671	0	0	0	0	0											LOS_A		0.00	0.00
1	10800-14400	51-347: Panamax Rd@4.8-10: Ballarat Rd  Western Hwy@18.5	347	10	199	182	0	17	0	1.09	1.11		0.87		0.02	0.02		0.00		LOS_A	1	0.00	0.00
1	10800-14400	51-347: Panamax Rd@4.8-385: Chisholm Dr@11.7	347	385	30	28	0	2	0	5.51	5.56		4.73		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	10800-14400	51-347: Panamax Rd@4.8-670: Ballarat Rd  Western Hwy@1.4	347	670	160	153	0	7	0	7.69	7.66		8.44		0.06	0.06		0.00		LOS_A	1	0.07	18.45
1	10800-14400	51-360: Ballarat Rd  Western Hwy@55.2-10: Ballarat Rd  Western Hwy@18.5	360	10	1435	1383	0	46	6	2.40	2.37		3.21	3.45	0.03	0.03		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	51-360: Ballarat Rd  Western Hwy@55.2-385: Chisholm Dr@11.7	360	385	35	28	0	7	0	6.51	5.99		8.58		0.06	0.00		0.32		LOS_A	1	0.00	0.00
1	10800-14400	51-360: Ballarat Rd  Western Hwy@55.2-671: Panamax Rd@7.5	360	671	128	119	0	8	1	6.31	6.18		7.97	8.03	0.45	0.48		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	51-673: Chisholm Dr@12.9-10: Ballarat Rd  Western Hwy@18.5	673	10	179	175	0	4	0	0.39	0.40		0.15		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	10800-14400	51-673: Chisholm Dr@12.9-670: Ballarat Rd  Western Hwy@1.4	673	670	10	10	0	0	0	5.70	5.70				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	51-673: Chisholm Dr@12.9-671: Panamax Rd@7.5	673	671	3	3	0	0	0	17.28	17.28				2.30	2.30				LOS_C	3	0.00	0.00
1	10800-14400	51-885: Ballarat Rd  Western Hwy@6.9-10: Ballarat Rd  Western Hwy@18.5	885	10	0	0	0	0	0											LOS_A		0.00	0.00
1	10800-14400	51-885: Ballarat Rd  Western Hwy@6.9-385: Chisholm Dr@11.7	885	385	14	12	0	2	0	5.32	5.30		5.42		0.07	0.08		0.00		LOS_A	1	0.00	0.00
1	10800-14400	51-885: Ballarat Rd  Western Hwy@6.9-670: Ballarat Rd  Western Hwy@1.4	885	670	796	706	1	78	11	1.53	1.52	0.34	1.44	2.71	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	51-885: Ballarat Rd  Western Hwy@6.9-671: Panamax Rd@7.5	885	671	157	146	0	11	0	6.85	6.72		8.50		0.24	0.23		0.36		LOS_A	1	0.00	0.00
1	10800-14400	51			3161	2960	1	182	18	2.75	2.73	0.34	3.14	3.25	0.05	0.05	0.00	0.03	0.00	LOS_A	1	0.01	18.45
1	10800-14400	52-928: Melton Hwy@4.6-182@17.4	928	182	517	476	0	38	1	8.23	7.99		11.34	5.28	1.30	1.26		1.88	0.00	LOS_A	1	0.00	0.00
1	10800-14400	52-928: Melton Hwy@4.6-308: Ferris Rd  Melton Hwy@32.8	928	308	649	613	2	31	3	6.14	5.97	3.68	10.14	1.59	1.48	1.47	0.00	2.08	0.00	LOS_A	1	0.00	0.00
1	10800-14400	52-2259: Ferris Rd  Melton Hwy@16.4-182@17.4	2259	182	454	415	0	34	5	9.56	9.41		11.15	10.78	0.14	0.12		0.32	0.00	LOS_A	1	0.00	0.00
1	10800-14400	52-2259: Ferris Rd  Melton Hwy@16.4-200: Melton Hwy@86.6	2259	200	1061	1007	1	43	8	7.24	7.16	0.94	8.93	7.54	0.07	0.07	0.00	0.09	0.00	LOS_A	1	0.00	0.00
1	10800-14400	52-2260@38.7-200: Melton Hwy@86.6	2260	200	337	319	0	17	1	9.23	9.03		12.78	10.37	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	52-2260@38.7-308: Ferris Rd  Melton Hwy@32.8	2260	308	119	113	0	4	2	0.62	0.53		3.19	0.62	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	52			3137	2943	3	167	20	7.47	7.31	2.77	10.41	6.80	0.57	0.55	0.00	0.90	0.00	LOS_A	1	0.00	0.00
1	10800-14400	54-526: Ferris Rd@22.5-310@35.3	526	310	33	29	0	4	0	8.12	8.07		8.44		0.53	0.60		0.00		LOS_A	1	0.10	63.40
1	10800-14400	54-526: Ferris Rd@22.5-421: Ferris Rd@15.4	526	421	25	24	0	1	0	4.78	4.74		5.84		0.00	0.00		0.00		LOS_A	1	0.10	63.40
1	10800-14400	54-526: Ferris Rd@22.5-525: Ferris Rd@18.9	526	525	1063	955	2	82	24	1.91	1.84	3.60	2.84	1.61	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.10	63.40
1	10800-14400	54-527: Zone connector@58.2-310@35.3	527	310	5	5	0	0	0	5.22	5.22				0.00	0.00				LOS_A	1	0.01	28.15
1	10800-14400	54-527: Zone connector@58.2-421: Ferris Rd@15.4	527	421	1298	1184	1	93	20	2.78	2.78	1.87	2.60	4.20	0.03	0.03	0.00	0.00	0.16	LOS_A	1	0.01	28.15
1	10800-14400	54-528@5.7-421: Ferris Rd@15.4	528	421	37	25	0	12	0	7.14	6.59		8.31		0.00	0.01		0.00		LOS_A	1	0.00	0.00
1	10800-14400	54-528@5.7-525: Ferris Rd@18.9	528	525	0	0	0	0	0											LOS_A		0.00	0.00
1	10800-14400	54			2461	2222	3	192	44	2.57	2.51	3.02	3.20	2.79	0.03	0.03	0.00	0.00	0.07	LOS_A	1	0.03	63.40
1	10800-14400	58-600: Leakes Rd@50.8-273@50.4	600	273	512	494	0	12	6	12.48	12.32		13.10	24.13	0.38	0.30		0.00	8.33	LOS_B	2	0.00	0.00
1	10800-14400	58-600: Leakes Rd@50.8-437: Leakes Rd@57.3	600	437	1311	1271	0	28	10	4.43	4.45		3.58	3.74	0.11	0.11		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	58-1263: Leakes Rd@68.4-271: Leakes Rd@68.8	1263	271	900	833	3	50	12	4.93	4.79	4.53	6.66	8.09	0.35	0.35	0.00	0.33	0.53	LOS_A	1	0.00	0.00
1	10800-14400	58-1263: Leakes Rd@68.4-273@50.4	1263	273	630	610	0	15	5	6.23	6.21		6.52	7.20	0.48	0.49		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	58-2374@24.3-271: Leakes Rd@68.8	2374	271	315	292	0	18	5	8.22	7.87		12.70	12.64	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	58-2374@24.3-437: Leakes Rd@57.3	2374	437	256	235	0	20	1	1.51	1.39		2.77	5.83	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	58			3924	3735	3	143	39	6.00	5.93	4.53	6.80	9.86	0.24	0.23	0.00	0.12	1.44	LOS_A	1	0.00	0.00
1	10800-14400	59-271: Leakes Rd@308.5-401: Leakes Rd@28.9	271	401	1215	1125	3	68	17	1.13	1.03	2.84	2.29	2.41	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	59-443@92.7-270: Leakes Rd@21.8	443	270	234	231	0	3	0	0.34	0.34		0.43		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	10800-14400	59-443@92.7-442@13.5	443	442	0	0	0	0	0											LOS_A		0.00	0.00
1	10800-14400	59-605: Leakes Rd@52.6-270: Leakes Rd@21.8	605	270	1589	1534	0	37	16	1.35	1.33		1.39	1.61	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	59-605: Leakes Rd@52.6-442@13.5	605	442	22	22	0	0	0	3.10	3.10				0.03	0.03				LOS_A	1	0.00	0.00
1	10800-14400	59			3060	2912	3	108	33	1.20	1.15	2.84	1.93	2.02	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	60-604: Leakes Rd@15.4-398: Taylors Rd@22.2	604	398	76	76	0	0	0	5.67	5.67				0.04	0.04				LOS_A	1	0.04	22.09
1	10800-14400	60-604: Leakes Rd@15.4-402: Leakes Rd@47.2	604	402	1258	1212	0	31	15	2.12	2.14		1.85	1.16	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	60-604: Leakes Rd@15.4-2146@35.1	604	2146	39	39	0	0	0	8.81	8.81				0.05	0.05				LOS_A	1	0.00	0.00
1	10800-14400	60-606: Leakes Rd@70.2-402: Leakes Rd@47.2	606	402	153	148	0	3	0	1.61	1.51		4.29		0.01	0.00		0.68		LOS_A	1	0.00	0.00
1	10800-14400	60-607: Taylors Rd@70.4-400: Leakes Rd@76.7	607	400	37	37	0	0	0	1.48	1.48				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	60-607: Taylors Rd@70.4-2146@35.1	607	2146	32	32	0	0	0	0.15	0.15				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	60-938: Leakes Rd@26.8-398: Taylors Rd@22.2	938	398	659	617	0	37	3	5.24	5.05		7.55	7.70	0.05	0.06		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	60-938: Leakes Rd@26.8-400: Leakes Rd@76.7	938	400	442	403	3	24	12	1.41	1.17	3.39	3.14	5.50	0.08	0.05	0.00	0.00	1.17	LOS_A	1	0.00	0.00
1	10800-14400	60-938: Leakes Rd@26.8-402: Leakes Rd@47.2	938	402	12	11	0	1	0	6.99	6.88		8.18		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	10800-14400	60-938: Leakes Rd@26.8-2146@35.1	938	2146	102	94	0	6	2	1.67	1.54		4.16	0.37	0.02	0.02		0.03	0.00	LOS_A	1	0.15	26.43
1	10800-14400	60-2148@10.0-398: Taylors Rd@22.2	2148	398	63	63	0	0	0	0.26	0.26				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	60-2148@10.0-402: Leakes Rd@47.2	2148	402	188	185	0	2	1	4.41	4.40		5.52	4.74	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	60-12471@13.8-400: Leakes Rd@76.7	12471	400	49	49	0	0	0	3.86	3.86				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	60			3110	2966	3	104	33	2.93	2.86	3.39	4.51	3.39	0.03	0.02	0.00	0.02	0.43	LOS_A	1	0.02	26.43
1	10800-14400	61-539: Leakes Rd@105.5-438: Leakes Rd@42.1	539	438	177	159	1	13	4	0.69	0.58	2.22	1.80	1.10	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	61-863: Leakes Rd@80.4-265@25.0	863	265	401	396	0	4	1	14.25	14.22		18.16	13.02	2.52	2.49		6.29	0.00	LOS_B	2	0.00	0.00
1	10800-14400	61-863: Leakes Rd@80.4-435: Leakes Rd@21.2	863	435	1159	1103	0	44	10	8.42	8.49		5.61	8.68	0.58	0.59		0.13	0.79	LOS_A	1	0.00	0.00
1	10800-14400	61-2344: Leakes Rd@29.9-265@25.0	2344	265	426	393	3	24	4	4.35	4.42	13.19	2.59	4.09	1.28	1.32	6.96	0.21	0.00	LOS_A	1	20.33	118.59
1	10800-14400	61-2344: Leakes Rd@29.9-438: Leakes Rd@42.1	2344	438	1353	1284	2	52	13	2.53	2.48	4.47	3.10	4.61	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	61-2345@108.7-435: Leakes Rd@21.2	2345	435	390	367	1	20	0	1.27	1.24	0.74	1.69		0.02	0.02	0.00	0.00		LOS_A	1	0.00	5.06
1	10800-14400	61			3906	3702	7	157	32	5.47	5.53	7.35	3.82	5.64	0.57	0.58	2.98	0.23	0.25	LOS_A	1	4.07	118.59
1	10800-14400	62-267: Ian Cowie Way@65.6-264: Leakes Rd@17.3	267	264	3	3	0	0	0	0.26	0.26				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	62-267: Ian Cowie Way@65.6-434: Leakes Rd@22.8	267	434	8	8	0	0	0	0.09	0.09				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	62-538: Leakes Rd@89.6-264: Leakes Rd@17.3	538	264	203	199	0	2	2	1.96	1.91		3.91	5.35	0.00	0.00		0.00	0.00	LOS_A	1	0.00	4.80
1	10800-14400	62-538: Leakes Rd@89.6-268: Ian Cowie Way@17.3	538	268	15	15	0	0	0	34.50	34.50				29.26	29.26				LOS_D	4	0.00	4.80
1	10800-14400	62-864: Leakes Rd@39.3-268: Ian Cowie Way@17.3	864	268	3	3	0	0	0	5.46	5.46				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	62-864: Leakes Rd@39.3-434: Leakes Rd@22.8	864	434	271	264	0	5	2	0.51	0.51		0.40	0.23	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	62			503	492	0	7	4	2.13	2.14		1.40	2.79	0.87	0.89		0.00	0.00	LOS_A	1	0.00	4.80
1	10800-14400	63-374: Westcott Pde@100.7-263: Leakes Rd@9.1	374	263	108	107	0	1	0	0.17	0.17		0.00		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	10800-14400	63-374: Westcott Pde@100.7-372: Leakes Rd@14.9	374	372	0	0	0	0	0											LOS_A		0.00	0.00
1	10800-14400	63-542: Leakes Rd@34.5-372: Leakes Rd@14.9	542	372	143	140	0	2	1	0.73	0.70		2.20	2.52	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	63-542: Leakes Rd@34.5-375: Westcott Pde@26.6	542	375	63	62	0	0	1	1.22	1.17			4.02	0.00	0.00			0.00	LOS_A	1	0.00	0.00
1	10800-14400	63-543: Leakes Rd@6.7-263: Leakes Rd@9.1	543	263	166	160	0	4	2	0.24	0.25		0.22	0.00	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	63-543: Leakes Rd@6.7-375: Westcott Pde@26.6	543	375	0	0	0	0	0											LOS_A		0.00	0.00
1	10800-14400	63			480	469	0	7	4	0.50	0.49		0.75	1.63	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	66-622: Neales Rd W@45.9-34: Neales Rd W@23.0	622	34	0	0	0	0	0											LOS_A		0.00	0.00
1	10800-14400	66-622: Neales Rd W@45.9-232: Hopkins Rd@6.6	622	232	248	237	0	9	0	4.48	4.37		6.67		0.05	0.04		0.22		LOS_A	1	0.00	0.00
1	10800-14400	66-622: Neales Rd W@45.9-910: Melton Hwy@16.2	622	910	6	6	0	0	0	0.73	0.73				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	66-897: Hopkins Rd@12.7-34: Neales Rd W@23.0	897	34	149	112	1	29	7	5.21	4.58	13.40	6.89	7.08	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	66-897: Hopkins Rd@12.7-35: Neales Rd W@48.6	897	35	153	133	0	19	0	6.39	5.95		7.76		0.16	0.06		0.00		LOS_A	1	0.00	0.00
1	10800-14400	66-897: Hopkins Rd@12.7-910: Melton Hwy@16.2	897	910	663	590	3	62	8	1.32	1.29	0.50	1.52	1.83	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	66-908: Melton Hwy@9.4-34: Neales Rd W@23.0	908	34	1	1	0	0	0	88.71	88.71				79.97	79.97				LOS_F	6	39.41	69.43
1	10800-14400	66-908: Melton Hwy@9.4-35: Neales Rd W@48.6	908	35	0	0	0	0	0											LOS_A		39.41	69.43
1	10800-14400	66-908: Melton Hwy@9.4-232: Hopkins Rd@6.6	908	232	1070	1025	2	35	8	2.34	2.37	0.02	1.84	2.22	0.48	0.51	0.00	0.02	0.00	LOS_A	1	39.41	69.43
1	10800-14400	66-2206: Neales Rd W@46.7-35: Neales Rd W@48.6	2206	35	44	44	0	0	0	1.85	1.85				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	66-2206: Neales Rd W@46.7-232: Hopkins Rd@6.6	2206	232	224	208	1	13	2	6.37	6.32	6.53	7.00	7.01	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	66-2206: Neales Rd W@46.7-910: Melton Hwy@16.2	2206	910	0	0	0	0	0											LOS_A		0.00	0.00
1	10800-14400	66			2558	2356	7	167	25	3.07	2.98	3.07	3.93	3.84	0.25	0.26	0.00	0.02	0.00	LOS_A	1	7.88	69.43
1	10800-14400	67-230: Hopkins Rd@42.8-37@39.6	230	37	601	578	0	20	3	12.89	12.71		15.16	31.59	0.77	0.68		1.50	12.47	LOS_B	2	0.00	0.00
1	10800-14400	67-230: Hopkins Rd@42.8-426: Hopkins Rd@26.4	230	426	937	888	3	37	7	10.15	10.07	4.17	10.48	18.86	0.98	0.97	0.00	1.29	1.33	LOS_B	2	0.00	0.00
